회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS)
(주)제이브이엠,054950,2011/12,75535345,20433336,12530450
(주)제이브이엠,054950,2012/12,77867014,14344641,6043996
(주)제이브이엠,054950,2013/12,81604938,18186064,15028638
(주)제이브이엠,054950,2014/12,84527022,16308440,9418436
(주)제이브이엠,054950,2015/12,76596754,8113982,7155546
(주)제이브이엠,054950,2016/12,85141661,14527582,11889048
(주)제이브이엠,054950,2017/12,92513964,18510686,13284196
(주)제이브이엠,054950,2018/12,90115376,12463956,8142527
(주)제이브이엠,054950,2019/12,99556067,12049509,7157491
(주)제이브이엠,054950,2020/12,100348623,12688944,7865563
(주)제이스텍,090470,2010/12,51331592,7476927,5955167
(주)제이스텍,090470,2011/12,55422281,6143914,4790681
(주)제이스텍,090470,2012/12,43591642,6787310,5121913
(주)제이스텍,090470,2013/12,29464450,-4687061,-4758391
(주)제이스텍,090470,2014/12,50665953,3971131,3720659
(주)제이스텍,090470,2015/12,70009867,4057856,4638886
(주)제이스텍,090470,2016/12,150786216,16932030,11830904
(주)제이스텍,090470,2017/12,570820560,100636288,74209208
(주)제이스텍,090470,2018/12,126220077,6237102,8010296
(주)제이스텍,090470,2019/12,126892960,797843,1539652
(주)제이스텍,090470,2020/12,114448676,-9792716,-14016260
(주)제이시스메디칼,287410,2017/12,,,
(주)제이시스메디칼,287410,2018/12,,,
(주)제이시스메디칼,287410,2019/12,,,
(주)제이시스메디칼,287410,2020/12,,,
(주)제이앤티씨,204270,2010/12,,,
(주)제이앤티씨,204270,2011/12,,,
(주)제이앤티씨,204270,2012/12,,,
(주)제이앤티씨,204270,2013/12,,,
(주)제이앤티씨,204270,2014/12,232528761,32027286,21537965
(주)제이앤티씨,204270,2015/12,210591046,13079998,16067618
(주)제이앤티씨,204270,2016/12,302864704,51278227,33868537
(주)제이앤티씨,204270,2017/12,266616666,23359408,18349281
(주)제이앤티씨,204270,2018/12,164105652,-6974633,285326
(주)제이앤티씨,204270,2019/12,142404428,-33359765,-30168314
(주)제이앤티씨,204270,2020/12,119772099,-8393244,-10400383
(주)제이에스코퍼레이션,194370,2010/12,,,
(주)제이에스코퍼레이션,194370,2011/12,,,
(주)제이에스코퍼레이션,194370,2012/12,,,
(주)제이에스코퍼레이션,194370,2013/12,103168138,9496541,6944655
(주)제이에스코퍼레이션,194370,2014/12,108513001,18936682,13108901
(주)제이에스코퍼레이션,194370,2015/12,229513223,23840946,22555634
(주)제이에스코퍼레이션,194370,2016/12,176870431,14712327,9421703
(주)제이에스코퍼레이션,194370,2017/12,224903296,20226498,4054304
(주)제이에스코퍼레이션,194370,2018/12,195063489,16617445,6751957
(주)제이에스코퍼레이션,194370,2019/12,242832234,18172450,11636778
(주)제이에스코퍼레이션,194370,2020/12,161122598,6698524,-4963086
(주)제이에스티나,026040,2010/12,87338198,9885615,6683656
(주)제이에스티나,026040,2011/12,95214984,5889884,4319668
(주)제이에스티나,026040,2012/12,122249370,8102018,7319645
