회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결)
(주)서울옥션,063170,2012/12,2079824,19394635,2114143
(주)서울옥션,063170,2013/12,3048901,14879746,2147019
(주)서울옥션,063170,2014/12,5106715,23791569,3587137
(주)서울옥션,063170,2015/12,15087379,54756257,12930562
(주)서울옥션,063170,2016/12,9649786,50852669,6624600
(주)서울옥션,063170,2017/12,6379126,54167584,3055687
(주)서울옥션,063170,2018/12,8757639,62044838,7084634
(주)서울옥션,063170,2019/12,-4624907,45092705,-8742192
(주)서울옥션,063170,2020/12,-412008,28850756,-2716110
(주)서울제약,018680,2010/12,,,
(주)서울제약,018680,2011/12,,,
(주)서울제약,018680,2012/12,,,
(주)서울제약,018680,2013/12,,,
(주)서울제약,018680,2014/12,,,
(주)서울제약,018680,2015/12,,,
(주)서울제약,018680,2016/12,,,
(주)서울제약,018680,2017/12,,,
(주)서울제약,018680,2018/12,,,
(주)서울제약,018680,2019/12,,,
(주)서울제약,018680,2020/12,,,
(주)서원,021050,2010/12,22114862,614632811,23590327
(주)서원,021050,2011/12,8734589,708759410,-4736733
(주)서원,021050,2012/12,7411600,789166907,8932761
(주)서원,021050,2013/12,-4818145,916090891,-23132754
(주)서원,021050,2014/12,6767743,328562806,-11414623
(주)서원,021050,2015/12,-10994265,256235317,-56664799
(주)서원,021050,2016/12,12630821,247766404,5539427
(주)서원,021050,2017/12,12840331,257175364,1960437
(주)서원,021050,2018/12,8594262,258039810,7041669
(주)서원,021050,2019/12,7969510,257673136,3132955
(주)서원,021050,2020/12,8055621,238078381,-5651136
(주)서원인텍,093920,2010/12,7739577,178791251,4546838
(주)서원인텍,093920,2011/12,12463677,230107849,10018518
(주)서원인텍,093920,2012/12,14611543,239165197,10528288
(주)서원인텍,093920,2013/12,33407732,357987480,26849554
(주)서원인텍,093920,2014/12,25735978,393896414,30857197
(주)서원인텍,093920,2015/12,20888941,369618849,24757686
(주)서원인텍,093920,2016/12,15153417,357572859,19255348
(주)서원인텍,093920,2017/12,9033437,284134788,3144260
(주)서원인텍,093920,2018/12,5105982,246968049,4961399
(주)서원인텍,093920,2019/12,16903712,302903887,12670944
(주)서원인텍,093920,2020/12,18497624,315619375,16929107
(주)서전기전,189860,2014/12,8253620,56305410,9807389
(주)서전기전,189860,2015/12,-366864,42012276,156335
(주)서전기전,189860,2016/12,2001442,50190070,1387665
(주)서전기전,189860,2017/12,,,
(주)서전기전,189860,2018/12,,,
(주)서전기전,189860,2019/12,,,
(주)서전기전,189860,2020/12,,,
(주)서진시스템,178320,2017/12,17846982,237945884,6310106
(주)서진시스템,178320,2018/12,36869438,324577036,32338552
(주)서진시스템,178320,2019/12,54397094,392360901,48987390
(주)서진시스템,178320,2020/12,4906028,321896318,-5837685
(주)서진오토모티브,122690,2010/12,,,
(주)서진오토모티브,122690,2011/12,,,
(주)서진오토모티브,122690,2012/12,11805316,1023873994,5031428
(주)서진오토모티브,122690,2013/12,16213757,1161762847,6641216
(주)서진오토모티브,122690,2014/12,20013609,1275136404,10497703
(주)서진오토모티브,122690,2015/12,15788754,1337192498,5971414
(주)서진오토모티브,122690,2016/12,12364013,1292470378,4073853
(주)서진오토모티브,122690,2017/12,-7734906,1238336209,-17749881
(주)서진오토모티브,122690,2018/12,-12452882,1286481786,-25261802
(주)서진오토모티브,122690,2019/12,5263781,1429752268,-16826424
(주)서진오토모티브,122690,2020/12,3932470,1505981784,-18114668
(주)서플러스글로벌,140070,2017/12,26727702,111730233,19867045
(주)서플러스글로벌,140070,2018/12,27164179,146061392,20430949
(주)서플러스글로벌,140070,2019/12,2718688,110327845,1535960
(주)서플러스글로벌,140070,2020/12,15418116,125560222,11688949
(주)서한,011370,2010/12,,,
(주)서한,011370,2011/12,,,
(주)서한,011370,2012/12,,,
(주)서한,011370,2013/12,,,
(주)서한,011370,2014/12,,,
(주)서한,011370,2015/12,,,
(주)서한,011370,2016/12,,,
(주)서한,011370,2017/12,,,
(주)서한,011370,2018/12,,,
(주)서한,011370,2019/12,,,
(주)서한,011370,2020/12,,,
(주)서흥,008490,2010/12,25524802,166870016,16711925
(주)서흥,008490,2011/12,26909950,187868823,19607774
(주)서흥,008490,2012/12,14425658,207026299,-2377818
(주)서흥,008490,2013/12,25155455,269989436,13842695
(주)서흥,008490,2014/12,29128232,291116075,22173014
(주)서흥,008490,2015/12,33833825,304123699,25222928
(주)서흥,008490,2016/12,40113698,340361415,30703782
(주)서흥,008490,2017/12,37286555,350007727,26393453
(주)서흥,008490,2018/12,39306802,393476123,29384182
(주)서흥,008490,2019/12,47404023,460728389,37366004
(주)서흥,008490,2020/12,74317232,553012154,59261939
(주)서희건설,035890,2010/12,5053017,1018175511,-15891906
(주)서희건설,035890,2011/12,14216296,965801445,-5343363
(주)서희건설,035890,2012/12,7170401,919164739,-16813926
(주)서희건설,035890,2013/12,18851825,832615658,-65856638
(주)서희건설,035890,2014/12,40600593,941772254,6177308
(주)서희건설,035890,2015/12,34645091,1053909158,15124830
(주)서희건설,035890,2016/12,82342081,1073708295,28515450
(주)서희건설,035890,2017/12,88123170,1033271360,31108092
(주)서희건설,035890,2018/12,83069600,1138810784,36922785
(주)서희건설,035890,2019/12,118232064,1242974178,61814559
(주)서희건설,035890,2020/12,174431554,1278313080,127482354
(주)석경에이티,357550,2020/12,1447637,6722747,1021938
(주)선광,003100,2010/12,43238154,139707784,31252466
(주)선광,003100,2011/12,87312379,132452156,87232131
(주)선광,003100,2012/12,19367874,130953916,13090179
(주)선광,003100,2013/12,17140825,126971122,10646549
(주)선광,003100,2014/12,15275930,113370970,-46742491
(주)선광,003100,2015/12,8287188,101848501,5512959
(주)선광,003100,2016/12,13332830,128035830,20844398
(주)선광,003100,2017/12,20935615,143592261,6168685
(주)선광,003100,2018/12,15760343,135619577,10554585
(주)선광,003100,2019/12,24254814,144994753,5086402
(주)선광,003100,2020/12,28581656,151729445,6824766
(주)선앤엘,002820,2010/12,5050205,314942681,3502825
(주)선앤엘,002820,2011/12,9951709,338091633,5936620
(주)선앤엘,002820,2012/12,-4358047,333579587,-3609428
(주)선앤엘,002820,2013/12,4486865,403527847,2492361
(주)선앤엘,002820,2014/12,2476949,480447717,-1736817
(주)선앤엘,002820,2015/12,11571654,551373874,4986428
(주)선앤엘,002820,2016/12,13913702,551207836,8033547
(주)선앤엘,002820,2017/12,2460296,621841805,-4134540
(주)선앤엘,002820,2018/12,-7142089,566020806,-9193105
(주)선앤엘,002820,2019/12,-18748459,455911727,-39963078
(주)선앤엘,002820,2020/12,-3793149,412530215,-10471827
(주)선익시스템,171090,2017/12,14538590,123595928,9765573
(주)선익시스템,171090,2018/12,8494074,117997699,5158264
(주)선익시스템,171090,2019/12,11430479,87647566,7145804
(주)선익시스템,171090,2020/12,3677987,65640858,2316577
(주)선진,136490,2011/12,,,
(주)선진,136490,2012/12,,,
(주)선진,136490,2013/12,28198197,522075596,29285268
(주)선진,136490,2014/12,26674017,595361733,23418809
(주)선진,136490,2015/12,27870886,603419952,19089088
(주)선진,136490,2016/12,42295519,645348237,32701630
(주)선진,136490,2017/12,54706105,816707304,55644518
(주)선진,136490,2018/12,34785401,912407251,18495998
(주)선진,136490,2019/12,40117085,1014048908,20262797
(주)선진,136490,2020/12,107550257,1348089343,85159813
(주)선진지주,014300,2010/12,2177951,148423964,28144994
(주)선진지주,014300,2011/12,1103180,174589357,7292609
(주)선팩테크,054010,2010/12,,,
(주)성광벤드,014620,2010/12,25798131,225535143,18636808
(주)성광벤드,014620,2011/12,35189787,277025634,24594846
(주)성광벤드,014620,2012/12,76263188,375930257,55519094
(주)성광벤드,014620,2013/12,90335809,403523161,68730282
(주)성광벤드,014620,2014/12,53703536,291972713,44081833
(주)성광벤드,014620,2015/12,22758036,249880885,19455271
(주)성광벤드,014620,2016/12,2893930,203052900,4561634
(주)성광벤드,014620,2017/12,-18641619,145746476,-16318803
(주)성광벤드,014620,2018/12,-14507707,169913734,-8333726
(주)성광벤드,014620,2019/12,6972728,202365162,6167400
(주)성광벤드,014620,2020/12,1114669,180755082,-1390081
(주)성도이엔지,037350,2010/12,66643400,492632525,44052440
(주)성도이엔지,037350,2011/12,2548674,193539158,3038675
(주)성도이엔지,037350,2012/12,62676036,393666511,40561715
(주)성도이엔지,037350,2013/12,36149676,458095209,22062280
(주)성도이엔지,037350,2014/12,14588198,357295720,10818119
(주)성도이엔지,037350,2015/12,7723294,329227326,8194014
(주)성도이엔지,037350,2016/12,26288872,425580840,23418768
(주)성도이엔지,037350,2017/12,24856280,391339341,21235465
(주)성도이엔지,037350,2018/12,20565535,529153973,15331610
(주)성도이엔지,037350,2019/12,19008641,695685233,-65568397
(주)성도이엔지,037350,2020/12,19246894,537513879,89157018
(주)성안,011300,2010/12,17743700,253018234,6386715
(주)성안,011300,2011/12,19459051,284963267,5061499
(주)성안,011300,2012/12,8317370,271846764,5568467
(주)성안,011300,2013/12,3246198,262940277,4318378
(주)성안,011300,2014/12,-20074,226452025,-3806790
(주)성안,011300,2015/12,-256009,196907216,-5463983
(주)성안,011300,2016/12,-6707796,195719920,-3543534
(주)성안,011300,2017/12,-4950041,203110711,-8718305
(주)성안,011300,2018/12,-10685942,220173987,-13022455
(주)성안,011300,2019/12,-12934285,216856564,-43560963
(주)성안,011300,2020/12,-17424771,128021963,-26213787
(주)성우하이텍,015750,2010/12,190322919,2082372325,159294919
(주)성우하이텍,015750,2011/12,164422654,2583888854,75497139
(주)성우하이텍,015750,2012/12,200083358,3010644186,160914573
(주)성우하이텍,015750,2013/12,213480449,3105869137,153403043
(주)성우하이텍,015750,2014/12,193033373,3272703212,130526105
(주)성우하이텍,015750,2015/12,145269707,3521451431,30922692
(주)성우하이텍,015750,2016/12,140122401,3834290085,27419171
(주)성우하이텍,015750,2017/12,60837596,3366358641,29281956
(주)성우하이텍,015750,2018/12,75393191,3456881746,18546014
(주)성우하이텍,015750,2019/12,73354787,3389454157,29501514
(주)성우하이텍,015750,2020/12,5266596,2970332348,-62879113
(주)성창오토텍,080470,2010/12,4174430,44723536,3068001
(주)성창오토텍,080470,2011/12,4988466,57684359,4459435
(주)성창오토텍,080470,2012/12,5579840,65733196,6197617
(주)성창오토텍,080470,2013/12,5337918,148791589,3996631
(주)성창오토텍,080470,2014/12,1049565,138186883,2153641
(주)성창오토텍,080470,2015/12,1593008,140848893,1174806
(주)성창오토텍,080470,2016/12,2587818,152715603,1523907
(주)성창오토텍,080470,2017/12,962144,142953914,-1288740
(주)성창오토텍,080470,2018/12,171718,130670809,-3053272
(주)성창오토텍,080470,2019/12,-372965,132801199,-140764
(주)성창오토텍,080470,2020/12,776859,125502343,-211033
(주)세경하이테크,148150,2019/12,23378046,281348171,21123932
(주)세경하이테크,148150,2020/12,2006350,219966788,-3458658
(주)세계투어,047600,2010/12,,,
(주)세기리텍,199870,2015/12,,,
(주)세기리텍,199870,2016/12,,,
(주)세동,053060,2010/12,5454774,86242163,6182595
(주)세동,053060,2011/12,770015,92193830,154337
(주)세동,053060,2012/12,1593893,103929486,586968
(주)세동,053060,2013/12,1731160,118814173,1429157
(주)세동,053060,2014/12,-1888216,121025142,-1842105
(주)세동,053060,2015/12,-3376785,131633718,-4198930
(주)세동,053060,2016/12,-4251215,125538674,-2579120
(주)세동,053060,2017/12,-5727607,119281845,-7778987
(주)세동,053060,2018/12,-2364862,140775465,-4182181
(주)세동,053060,2019/12,-270863,147345825,-6196756
(주)세동,053060,2020/12,-4961208,119370790,-8825348
(주)세림비앤지,340440,2019/12,,,
(주)세림비앤지,340440,2020/12,,,
(주)세보엠이씨,011560,2010/12,9159452,233398891,6807454
(주)세보엠이씨,011560,2011/12,11394670,306594861,7957876
(주)세보엠이씨,011560,2012/12,8623737,209892588,7076445
(주)세보엠이씨,011560,2013/12,8466124,212791194,5584536
(주)세보엠이씨,011560,2014/12,9934990,371324014,8047203
(주)세보엠이씨,011560,2015/12,16968836,305845502,13664565
(주)세보엠이씨,011560,2016/12,19740813,387772567,14067004
(주)세보엠이씨,011560,2017/12,29088950,602536022,21596937
(주)세보엠이씨,011560,2018/12,27985354,473844415,21156520
(주)세보엠이씨,011560,2019/12,-8949532,615709105,-7586135
(주)세보엠이씨,011560,2020/12,7069127,641228066,6743797
(주)세븐코스프,017160,2010/12,,,
(주)세아베스틸지주,001430,2010/12,,,
(주)세아베스틸지주,001430,2011/12,,,
(주)세아베스틸지주,001430,2012/12,,,
(주)세아베스틸지주,001430,2013/12,,,
(주)세아베스틸지주,001430,2014/12,,,
(주)세아베스틸지주,001430,2015/12,222292064,2526725913,165047731
(주)세아베스틸지주,001430,2016/12,143463963,2531111524,104654833
(주)세아베스틸지주,001430,2017/12,188523885,3055344916,137150034
(주)세아베스틸지주,001430,2018/12,55861842,3278056473,24809846
(주)세아베스틸지주,001430,2019/12,43988893,2960677156,19189145
(주)세아베스틸지주,001430,2020/12,-3332103,2535775916,-245476440
(주)세아제강,306200,2018/12,,,
(주)세아제강,306200,2019/12,,,
(주)세아제강,306200,2020/12,,,
(주)세아제강지주,003030,2010/12,149980039,1810082580,94868734
(주)세아제강지주,003030,2011/12,142233479,2147387610,98805214
(주)세아제강지주,003030,2012/12,173449900,2470414332,99639590
(주)세아제강지주,003030,2013/12,154607297,2219155488,116649702
(주)세아제강지주,003030,2014/12,164172447,2453142879,76533010
(주)세아제강지주,003030,2015/12,77705366,2191658103,45773152
(주)세아제강지주,003030,2016/12,77248357,1797489537,65316124
(주)세아제강지주,003030,2017/12,119142397,2289927787,29091959
(주)세아제강지주,003030,2018/12,80535316,1781689432,322767021
(주)세아제강지주,003030,2019/12,63138665,2643906637,14745475
(주)세아제강지주,003030,2020/12,67104302,2306357442,33771313
(주)세아특수강,019440,2011/12,47006666,691724494,29175813
(주)세아특수강,019440,2012/12,33866502,712114845,21371983
(주)세아특수강,019440,2013/12,50978997,764348271,33007145
(주)세아특수강,019440,2014/12,48037008,750572240,32164628
(주)세아특수강,019440,2015/12,34876834,681317073,19214190
(주)세아특수강,019440,2016/12,40389664,668837237,23667736
(주)세아특수강,019440,2017/12,35057764,729885140,23700203
(주)세아특수강,019440,2018/12,19690399,723577100,11067241
(주)세아특수강,019440,2019/12,19471042,717472560,10992895
(주)세아특수강,019440,2020/12,855722,655017406,-4255982
(주)세아홀딩스,058650,2010/12,284190223,3326245718,190740375
(주)세아홀딩스,058650,2011/12,348296074,4261987908,234301214
(주)세아홀딩스,058650,2012/12,214410025,3845053221,126618021
(주)세아홀딩스,058650,2013/12,197041412,3662167369,23163452
(주)세아홀딩스,058650,2014/12,255646238,3896057293,164521941
(주)세아홀딩스,058650,2015/12,287551537,4048202083,207073751
(주)세아홀딩스,058650,2016/12,234786263,4034333362,161892655
(주)세아홀딩스,058650,2017/12,274575666,4794418482,211120899
(주)세아홀딩스,058650,2018/12,117512340,5176889457,64509520
(주)세아홀딩스,058650,2019/12,89528018,4930662596,48464791
(주)세아홀딩스,058650,2020/12,13075575,4257354742,-261540309
(주)세우글로벌,013000,2010/12,546759,20176222,-299918
(주)세우글로벌,013000,2011/12,723626,30057172,-1403234
(주)세우글로벌,013000,2012/12,1281150,34706492,1356974
(주)세우글로벌,013000,2013/12,1864015,40795157,1134469
(주)세우글로벌,013000,2014/12,2483091,44486343,256730
(주)세우글로벌,013000,2015/12,1585591,39587325,625009
(주)세우글로벌,013000,2016/12,785440,42383385,428964
(주)세우글로벌,013000,2017/12,1674231,36413805,446713
(주)세우글로벌,013000,2018/12,470258,32240480,528299
(주)세우글로벌,013000,2019/12,1135909,27468835,82818
(주)세우글로벌,013000,2020/12,,,
(주)세운메디칼,100700,2010/12,6977269,37467026,5144082
(주)세운메디칼,100700,2011/12,5722274,44251629,3680903
(주)세운메디칼,100700,2012/12,7144763,49148130,5413131
(주)세운메디칼,100700,2013/12,10625242,51422582,8680712
(주)세운메디칼,100700,2014/12,10351499,52871052,6115047
(주)세운메디칼,100700,2015/12,9454647,55867469,3083323
(주)세운메디칼,100700,2016/12,11737007,56620143,8490381
(주)세운메디칼,100700,2017/12,12474435,61230473,9306122
(주)세운메디칼,100700,2018/12,13767800,64285803,10075163
(주)세운메디칼,100700,2019/12,16907878,66868600,9978657
(주)세운메디칼,100700,2020/12,14394540,63729165,10840831
(주)세원물산,024830,2010/12,,,
(주)세원물산,024830,2011/12,,,
(주)세원물산,024830,2012/12,,,
(주)세원물산,024830,2013/12,,,
(주)세원물산,024830,2014/12,,,
(주)세원물산,024830,2015/12,,,
(주)세원물산,024830,2016/12,,,
(주)세원물산,024830,2017/12,,,
(주)세원물산,024830,2018/12,,,
(주)세원물산,024830,2019/12,,,
